seed,spacing,hole_dist,in_hole,err_unguided,err_M20,err_force_ii,err_teacher_sign_tmag,benefit_force_ii,benefit_teacher_sign_tmag
44,0.41655,2.019628,0,1.0891,1.8765,0.7843,1.8892,0.3048,-0.8001
44,0.565363,0.858992,0,2.1486,3.0249,1.0056,2.428,1.143,-0.2794
44,0.599071,0.401741,1,0.3093,0.5289,0.3511,0.5035,-0.0418,-0.1942
44,0.275002,0.756197,0,0.7695,0.0941,0.3989,0.4116,0.3706,0.3579
44,1.053856,0.714019,1,2.5791,2.3759,1.4615,2.1346,1.1176,0.4445
44,0.816508,0.737226,1,0.874,0.9167,0.4595,0.3325,0.4145,0.5415
44,0.508767,1.442641,0,1.5357,2.0691,1.3198,2.3612,0.2159,-0.8255
44,1.240083,1.187109,1,2.0049,0.2303,0.1126,1.3445,1.8923,0.6604
44,0.696948,0.50337,1,1.5362,1.4346,0.7361,0.571,0.8001,0.9652
44,0.191853,0.546488,0,2.1204,1.0282,1.0028,1.2949,1.1176,0.8255
44,0.952828,0.60316,1,2.904,3.3104,1.8499,2.65,1.0541,0.254
44,0.698024,0.389632,1,1.9186,1.7662,1.0804,1.4487,0.8382,0.4699
44,0.654131,1.169657,0,2.3135,0.3704,1.742,3.0247,0.5715,-0.7112
44,0.238869,0.641528,0,1.6774,0.4836,0.0772,0.8011,1.6002,0.8763
44,0.885845,0.720763,1,0.7223,1.7002,0.0111,2.1828,0.7112,-1.4605
44,0.700552,0.867009,0,3.1251,1.2963,0.3692,1.0042,2.7559,2.1209
44,1.264576,0.415645,1,1.0887,0.8347,0.0035,0.4791,1.0852,0.6096
44,0.322516,1.412478,0,1.5442,1.1505,0.8711,2.5983,0.6731,-1.0541
44,0.782837,1.441279,0,4.3776,5.3809,1.8757,2.9044,2.5019,1.4732
44,0.550092,0.382447,1,1.6789,0.5613,0.7645,1.209,0.9144,0.4699
44,0.518762,0.849278,0,1.6261,2.8834,2.3246,3.7597,-0.6985,-2.1336
44,0.83461,0.413675,1,1.0494,0.2112,0.77,0.8843,0.2794,0.1651
44,1.645841,0.387419,1,0.1663,0.3544,1.091,0.1282,-0.9247,0.0381
44,0.554251,0.785833,0,0.9178,1.3242,0.4225,1.8576,0.4953,-0.9398
44,0.638571,0.618028,1,2.2359,3.3408,1.9311,1.8676,0.3048,0.3683
44,0.541307,0.983699,0,2.6486,2.6486,1.7723,1.6326,0.8763,1.016
44,1.194893,0.412223,1,0.0046,0.4745,0.8809,0.2367,-0.8763,-0.2321
44,0.28624,0.383588,0,2.947,2.9851,2.0072,2.0072,0.9398,0.9398
44,0.777724,1.156577,0,0.0818,0.9073,0.1961,0.1707,-0.1143,-0.0889
44,0.531971,0.862646,0,0.1509,0.8113,0.1793,0.1382,-0.0284,0.0127
44,0.403646,0.542446,0,0.7168,0.731,0.6914,1.9487,0.0254,-1.2319
44,0.325106,1.338419,0,1.6647,1.5758,1.4361,1.6012,0.2286,0.0635
44,0.551329,0.532766,1,1.745,3.0404,1.1227,1.7831,0.6223,-0.0381
44,1.139895,2.087492,0,2.0855,0.7774,1.4886,2.022,0.5969,0.0635
44,1.124108,2.978951,0,0.2563,1.2042,1.5517,0.6373,-1.2954,-0.381
44,0.493724,0.829473,0,1.7567,1.5662,1.1852,1.0709,0.5715,0.6858
44,0.18929,1.689143,0,0.9252,0.1378,0.2432,0.214,0.682,0.7112
44,0.52954,0.411567,1,1.7932,1.463,0.8661,1.463,0.9271,0.3302
44,0.391939,0.677995,0,0.3808,2.0445,0.1653,1.3968,0.2155,-1.016
44,0.592295,0.427527,1,0.4671,1.4577,1.3561,0.3909,-0.889,0.0762
44,0.281185,0.920464,0,0.4989,1.2355,0.2068,1.3117,0.2921,-0.8128
44,0.343382,1.927247,0,0.6303,0.5795,0.8335,0.4271,-0.2032,0.2032
44,0.206052,0.453736,0,0.2876,0.7448,1.6719,0.948,-1.3843,-0.6604
44,0.764318,0.248154,1,1.355,1.7487,0.5803,1.3296,0.7747,0.0254
44,1.142173,0.544508,1,1.1087,1.985,2.1882,2.62,-1.0795,-1.5113
44,0.781342,0.810265,0,1.5379,0.7124,0.2552,0.7759,1.2827,0.762
44,0.288502,0.902415,0,0.6062,0.1998,0.4352,0.7586,0.171,-0.1524
44,1.0977,0.263415,1,0.6969,1.3065,0.154,1.4716,0.5429,-0.7747
44,0.263549,0.702778,0,1.1772,0.6565,0.0342,0.042,1.143,1.1352
44,0.491273,0.860198,0,0.2088,0.5898,0.0198,0.4501,0.189,-0.2413
44,0.295072,0.682558,0,2.6315,1.425,1.4758,1.8949,1.1557,0.7366
44,1.115549,0.530673,1,0.0031,0.2128,1.3112,0.2382,-1.3081,-0.2351
44,0.64911,0.940795,0,1.5249,1.7662,1.69,1.9567,-0.1651,-0.4318
44,0.488233,1.232682,0,2.2877,2.5163,0.6079,1.5765,1.6798,0.7112
44,0.753657,0.401906,1,2.9169,1.7866,1.5453,1.3675,1.3716,1.5494
44,0.527975,0.977809,0,2.031,1.9929,2.1326,1.9929,-0.1016,0.0381
44,0.293222,0.873537,0,0.2192,0.9177,1.0193,0.8669,-0.8001,-0.6477
44,0.994885,0.833613,1,1.7029,2.4649,1.0679,2.5792,0.635,-0.8763
44,0.842272,2.642961,0,2.3405,2.1881,4.2963,3.1152,-1.9558,-0.7747
44,0.472924,1.024961,0,1.2628,0.6295,0.4754,2.5328,0.7874,-1.27
44,0.657733,0.973445,0,1.977,1.5198,0.1736,1.3166,1.8034,0.6604
44,1.108023,0.663027,1,1.6758,0.4947,1.0281,1.4599,0.6477,0.2159
44,0.777152,0.452126,1,1.1141,1.1141,0.0473,0.695,1.0668,0.4191
44,1.134784,0.576211,1,2.054,0.9745,2.3588,2.3969,-0.3048,-0.3429
44,0.594295,1.402099,0,2.6272,2.3224,2.2335,4.1639,0.3937,-1.5367
44,0.699546,0.429041,1,1.8311,1.9581,0.8278,1.3866,1.0033,0.4445
44,0.960026,0.492194,1,1.1597,1.401,0.639,0.512,0.5207,0.6477
44,1.289804,0.548611,1,1.2408,1.1265,0.4026,1.3805,0.8382,-0.1397
44,0.328542,1.057911,0,0.4504,0.1583,0.5139,0.1338,-0.0635,0.3166
44,0.521288,0.812138,0,0.2432,0.3194,2.373,0.4045,-2.1298,-0.1613
44,0.547322,0.326836,1,1.9749,1.7971,0.6033,1.0478,1.3716,0.9271
44,0.387564,0.400282,0,2.9523,1.5045,2.6983,2.7491,0.254,0.2032
44,0.425665,1.317944,0,2.1345,1.5376,1.5757,2.0456,0.5588,0.0889
44,0.809466,0.287554,1,1.7932,1.2344,1.8948,1.59,-0.1016,0.2032
44,0.6672,1.080681,0,1.6172,1.7569,0.525,1.2489,1.0922,0.3683
44,0.443344,0.514875,0,0.1516,0.8628,0.0389,0.8374,0.1127,-0.6858
44,0.946059,0.281742,1,1.6266,0.5598,0.8011,0.9789,0.8255,0.6477
44,0.825058,1.793528,0,2.5939,3.3813,2.7844,2.7971,-0.1905,-0.2032
44,1.500184,0.777654,1,2.2096,1.1936,1.473,2.9335,0.7366,-0.7239
44,1.158813,0.644047,1,3.0034,2.5716,1.7715,2.9399,1.2319,0.0635
44,0.352382,1.273907,0,1.247,1.0692,0.3453,0.1929,0.9017,1.0541
44,0.56646,0.962715,0,2.1945,2.1437,1.0642,1.3944,1.1303,0.8001
44,0.185018,0.919397,0,0.6466,1.3451,0.2932,0.8498,0.3534,-0.2032
44,0.888661,0.673159,1,0.7612,1.5105,0.8628,1.3708,-0.1016,-0.6096
44,1.215939,0.285853,1,0.5014,0.0955,0.7813,0.1082,-0.2799,0.3932
44,0.435174,1.017956,0,1.8516,2.9946,0.9499,1.3817,0.9017,0.4699
44,0.505336,0.911426,0,1.5442,1.5696,0.2234,1.0235,1.3208,0.5207
44,0.860632,1.042923,0,1.9404,0.8101,1.4197,2.8294,0.5207,-0.889
44,0.584812,0.157979,1,1.7417,2.3132,0.4463,1.7544,1.2954,-0.0127
44,0.924757,0.445274,1,2.8416,2.5241,2.2701,2.5495,0.5715,0.2921
44,0.221059,0.878093,0,1.925,2.3187,0.9471,1.544,0.9779,0.381
44,0.689672,1.132003,0,2.1455,0.5453,2.4122,3.225,-0.2667,-1.0795
44,1.080546,1.255427,0,1.3198,0.2403,0.6614,1.8659,0.6584,-0.5461
44,0.209877,0.866208,0,2.6725,2.5455,1.5549,2.2026,1.1176,0.4699
44,1.18991,2.478205,0,0.8942,0.2338,3.0659,0.31,-2.1717,0.5842
44,0.959875,3.234188,0,2.1867,2.9868,1.4328,1.6533,0.7539,0.5334
44,0.719653,0.522893,1,2.0239,2.4176,2.697,1.7064,-0.6731,0.3175
44,0.978104,2.339723,0,3.2788,0.6372,0.2054,1.2595,3.0734,2.0193
44,0.295874,0.784481,0,2.0691,1.5992,0.761,1.3198,1.3081,0.7493
44,1.186668,0.996082,1,1.1861,1.9481,0.7543,1.8592,0.4318,-0.6731
44,1.382597,1.349553,1,4.0588,2.4967,1.3918,1.7347,2.667,2.3241
44,0.270772,0.217318,1,0.751,0.624,0.3573,0.9034,0.3937,-0.1524
44,0.291114,0.585413,0,1.6987,1.2923,1.3431,2.0416,0.3556,-0.3429
44,0.55729,0.399077,1,0.529,0.8592,1.122,1.0751,-0.593,-0.5461
44,0.671226,0.487878,1,1.3141,1.2379,0.6664,1.0347,0.6477,0.2794
44,0.481256,0.858412,0,0.1801,1.6533,0.3325,0.6881,-0.1524,-0.508
44,0.639462,1.775671,0,1.13,0.3553,0.5845,0.2289,0.5455,0.9011
44,0.343707,1.050132,0,1.8059,1.844,1.0947,1.2598,0.7112,0.5461
44,0.555089,0.413713,1,1.0987,0.0319,0.07,0.5653,1.0287,0.5334
44,0.904057,1.725545,0,1.2247,1.1612,1.0723,2.6979,0.1524,-1.4732
44,1.02452,0.820507,1,0.9979,0.1978,0.0054,0.9725,0.9925,0.0254
44,0.590839,0.602747,0,1.112,1.0485,0.3739,2.2296,0.7381,-1.1176
44,0.758717,0.714733,1,1.5005,0.7004,0.3194,0.6369,1.1811,0.8636
44,0.450428,0.438771,1,0.9844,0.057,0.1078,1.213,0.8766,-0.2286
44,0.49319,1.981753,0,2.8549,2.3215,0.4217,2.8676,2.4332,-0.0127
44,0.982098,0.595123,1,1.3496,2.7593,1.121,1.756,0.2286,-0.4064
44,0.723144,0.969894,0,0.8155,0.0989,0.5434,0.4599,0.2721,0.3556
44,0.40696,0.935565,0,0.9084,0.756,0.9211,0.2607,-0.0127,0.6477
44,0.703338,0.555643,1,2.8533,2.4342,1.342,4.4154,1.5113,-1.5621
44,0.851773,0.616709,1,0.0335,0.4272,1.3924,0.0173,-1.3589,0.0162
44,0.401903,0.801436,0,0.5237,0.0411,0.2002,0.3713,0.3235,0.1524
44,0.444345,1.532677,0,0.6041,0.6676,0.5643,0.2485,0.0398,0.3556
44,0.370458,2.218155,0,0.3871,0.0574,0.5527,0.0828,-0.1656,0.3043
44,0.497671,0.623693,0,1.9728,1.8712,0.6774,1.287,1.2954,0.6858
44,0.532703,0.812675,0,0.8767,0.483,0.9783,1.3466,-0.1016,-0.4699
44,1.305486,0.576676,1,1.6017,1.6652,0.1666,1.6652,1.4351,-0.0635
44,0.63061,0.545832,1,0.8766,1.6005,0.5464,1.1687,0.3302,-0.2921
44,0.619336,0.685923,0,1.1535,1.1408,0.0022,1.1027,1.1513,0.0508
44,0.446733,1.335412,0,0.2969,0.5382,0.173,1.4526,0.1239,-1.1557
44,1.27232,3.0492,0,2.8519,2.3566,2.5471,0.9723,0.3048,1.8796
44,0.632411,1.665424,0,1.6948,1.5551,1.644,1.771,0.0508,-0.0762
44,0.593459,2.080089,0,0.008,1.5922,0.5033,1.4271,-0.4953,-1.4191
44,0.564399,0.463399,1,0.9214,2.6867,1.5183,0.7309,-0.5969,0.1905
44,0.3757,0.491568,0,2.0037,2.372,1.9021,2.5752,0.1016,-0.5715
44,0.550843,0.992667,0,1.5133,3.3675,1.8562,1.3355,-0.3429,0.1778
44,0.200649,0.694667,0,1.0474,0.1711,0.4251,0.8696,0.6223,0.1778
44,0.752546,2.608807,0,0.77,1.0494,1.0875,0.8462,-0.3175,-0.0762
44,0.901321,0.725875,1,1.2891,0.3493,1.0731,0.0571,0.216,1.232
44,0.561745,1.167163,0,0.869,2.0755,1.0468,2.2787,-0.1778,-1.4097
44,0.475464,1.064182,0,0.8321,0.9464,0.3749,2.0386,0.4572,-1.2065
44,0.689967,3.038562,0,4.8012,5.9696,2.0326,4.3059,2.7686,0.4953
44,0.268744,1.371294,0,0.7426,0.0829,1.0227,0.4258,-0.2801,0.3168
44,0.611843,1.915921,0,0.8531,1.2341,0.9928,1.704,-0.1397,-0.8509
44,0.504888,1.084753,0,2.1132,2.926,1.9608,3.0276,0.1524,-0.9144
44,0.637452,1.038263,0,0.7477,1.243,0.5445,2.1574,0.2032,-1.4097
44,0.329031,0.661364,0,0.9965,0.6409,0.8187,1.2505,0.1778,-0.254
44,1.286376,0.59425,1,1.1795,0.0524,0.3921,0.7382,0.7874,0.4413
44,1.00743,0.395584,1,1.9997,2.2664,0.6154,2.5458,1.3843,-0.5461
44,0.904835,1.361254,0,0.9584,0.4631,0.5774,0.9203,0.381,0.0381
44,0.373129,0.877732,0,3.5161,1.3444,3.4399,3.4907,0.0762,0.0254
44,0.515312,0.36209,1,0.5861,0.1797,0.802,0.9798,-0.2159,-0.3937
44,0.235069,0.88892,0,0.2644,0.1247,0.8024,0.2517,-0.538,0.0127
44,0.316834,0.650313,0,2.4402,0.5225,1.3861,2.1481,1.0541,0.2921
44,0.689242,0.281713,1,1.8378,0.3085,1.7997,1.4949,0.0381,0.3429
44,0.994775,0.441781,1,1.3966,0.9648,0.2036,0.4695,1.193,0.9271
44,0.447437,0.416014,1,0.4295,1.2042,0.0404,0.1374,0.3891,0.2921
44,1.23323,0.548455,1,0.202,0.5957,0.6743,0.1639,-0.4723,0.0381
44,0.319212,1.118218,0,3.2563,3.5357,1.237,3.8532,2.0193,-0.5969
44,0.766917,0.832503,0,2.8575,2.6797,1.9685,1.778,0.889,1.0795
44,0.186807,0.795574,0,1.7503,1.0899,0.2771,1.2677,1.4732,0.4826
44,0.610292,1.157151,0,0.9881,0.569,0.0533,1.5342,0.9348,-0.5461
44,0.49419,1.484551,0,1.2363,0.4997,0.3893,0.0044,0.847,1.2319
44,0.623077,1.289878,0,3.2171,1.9344,0.7533,3.0774,2.4638,0.1397
44,0.359048,0.414287,0,0.856,0.9576,0.8306,1.872,0.0254,-1.016
44,0.625459,0.340485,1,2.2403,0.729,1.5037,1.5926,0.7366,0.6477
44,0.463745,0.5532,0,0.3206,0.2255,0.473,2.1559,-0.1524,-1.8353
44,0.350151,1.228986,0,3.2375,2.6533,1.5484,2.7422,1.6891,0.4953
44,0.422964,1.279295,0,2.1647,1.6821,1.5805,1.7837,0.5842,0.381
44,0.614528,0.370665,1,1.4375,1.6788,0.993,0.3961,0.4445,1.0414
44,0.630846,0.399915,1,0.6132,2.6071,1.4006,1.3498,-0.7874,-0.7366
44,0.344206,1.213322,0,0.4187,0.9656,1.3974,0.0385,-0.9787,0.3802
44,0.400789,2.639269,0,0.9843,1.0986,1.7082,1.0859,-0.7239,-0.1016
44,0.587904,0.931968,0,1.0585,1.5538,0.4528,0.1353,0.6057,0.9232
44,0.65948,0.784905,0,0.9312,2.0488,2.6076,0.7153,-1.6764,0.2159
44,0.448079,0.245385,1,2.0609,1.8958,1.2354,2.1117,0.8255,-0.0508
44,0.600712,0.777201,0,2.4363,1.179,1.9537,2.3728,0.4826,0.0635
44,0.86111,0.416843,1,0.9063,1.8588,0.665,1.681,0.2413,-0.7747
44,0.56978,0.238073,1,1.5837,1.5202,1.2535,1.9139,0.3302,-0.3302
44,0.274746,1.454914,0,1.6179,1.8973,1.3639,3.7388,0.254,-2.1209
44,0.932129,0.828821,1,3.449,1.8234,3.2712,3.2712,0.1778,0.1778
44,0.269292,0.899758,0,1.8414,2.6796,0.4317,1.4477,1.4097,0.3937
44,0.462467,1.025824,0,0.0128,0.3938,0.8891,0.4827,-0.8763,-0.4699
44,0.428144,1.111766,0,0.2552,1.4339,0.1131,0.7481,0.1421,-0.4929
44,0.470088,0.967448,0,2.1676,2.7645,0.4785,1.2278,1.6891,0.9398
44,0.482688,0.40418,1,2.0217,1.9582,1.2343,1.501,0.7874,0.5207
44,0.582329,0.25835,1,0.1076,1.0608,0.883,0.1337,-0.7754,-0.0261
44,0.591157,1.81979,0,0.4668,0.9621,1.0891,0.797,-0.6223,-0.3302
44,1.226466,0.450909,1,1.1819,1.7915,1.0041,1.6137,0.1778,-0.4318
44,0.376101,0.766086,0,0.5927,0.8848,1.3293,0.961,-0.7366,-0.3683
44,0.227724,0.720207,0,1.5945,1.7596,0.6293,2.2422,0.9652,-0.6477
44,0.382835,1.950414,0,0.373,0.1477,0.5254,0.3382,-0.1524,0.0348
44,0.416983,0.702445,0,1.2247,1.4787,0.7802,1.6565,0.4445,-0.4318
44,0.571296,0.391112,1,0.7765,1.0559,0.7765,1.9195,0.0,-1.143
44,0.465574,2.184763,0,0.5779,1.3526,1.3145,0.5271,-0.7366,0.0508
44,0.491848,1.234817,0,1.0642,0.8229,0.734,2.1945,0.3302,-1.1303
44,0.351866,0.642082,0,1.566,2.1629,1.1088,1.8581,0.4572,-0.2921
44,0.758342,1.24022,0,1.5862,1.8656,0.9385,2.3736,0.6477,-0.7874
44,1.337029,0.510784,1,0.5144,0.1333,0.8699,0.9208,-0.3555,-0.4064
44,0.217851,0.487665,0,0.2887,0.022,0.6765,0.1304,-0.3878,0.1583
44,0.577352,1.498438,0,0.9326,2.1264,0.0182,2.0502,0.9144,-1.1176
44,0.571023,1.840794,0,1.3436,1.3817,1.3615,1.0515,-0.0179,0.2921
44,1.191657,0.526213,1,1.8839,1.795,0.8806,1.4013,1.0033,0.4826
44,0.492415,0.800396,0,1.3186,1.3313,0.8741,0.836,0.4445,0.4826
44,0.74155,1.071469,0,0.8775,0.0393,0.687,2.2872,0.1905,-1.4097
44,0.291183,0.596024,0,0.6437,0.4024,0.8676,0.1056,-0.2239,0.5381
44,0.285779,0.822294,0,0.7774,0.3456,0.4291,0.1297,0.3483,0.6477
44,0.504585,0.726539,0,2.2302,1.7857,0.2744,1.9127,1.9558,0.3175
44,0.376327,0.961025,0,0.649,0.1664,0.0622,0.2299,0.5868,0.4191
44,0.414277,0.614569,0,1.6644,1.4612,0.5722,1.6898,1.0922,-0.0254
44,0.416739,0.697058,0,1.3611,0.8023,0.4086,0.1038,0.9525,1.2573
44,0.90437,0.310344,1,2.219,0.1997,0.7204,0.8347,1.4986,1.3843
44,0.978196,1.680368,0,1.7413,0.1919,0.4205,0.6872,1.3208,1.0541
44,1.018344,0.834592,1,1.6168,0.804,1.5787,0.7151,0.0381,0.9017
44,0.440123,0.918883,0,1.1299,0.1655,0.8259,0.0258,0.304,1.1041
44,0.536463,0.516912,1,0.725,0.6361,0.2021,0.0138,0.5229,0.7112
44,0.988171,1.84587,0,2.3595,2.5627,0.7974,3.9216,1.5621,-1.5621
44,0.702634,1.157217,0,1.0038,1.5118,0.8514,1.5626,0.1524,-0.5588
44,0.424437,0.479612,0,1.3601,0.6616,0.7251,0.56,0.635,0.8001
44,0.398314,0.412092,0,1.2947,1.7519,0.4438,1.028,0.8509,0.2667
44,0.374157,1.055415,0,0.9409,0.291,0.8752,0.5853,0.0657,0.3556
44,0.528111,0.736579,0,0.7568,0.6933,0.2338,0.0687,0.523,0.6881
44,0.787628,2.920558,0,0.97,1.2494,1.2875,1.0462,-0.3175,-0.0762
44,0.461381,1.505596,0,0.003,0.6955,0.6066,0.2764,-0.6036,-0.2734
44,0.467153,0.896105,0,0.8683,2.0113,0.7921,1.516,0.0762,-0.6477
44,0.834852,1.344441,0,0.2295,2.1599,0.9534,1.5104,-0.7239,-1.2809
44,0.343946,1.771327,0,0.1303,0.8288,0.8161,0.6256,-0.6858,-0.4953
44,0.844605,0.249636,1,0.3877,0.5521,0.4385,1.7593,-0.0508,-1.3716
44,1.096234,1.939757,0,2.9879,4.6516,2.9879,3.4324,0.0,-0.4445
44,0.476741,1.136209,0,0.9374,0.4548,1.3311,1.6232,-0.3937,-0.6858
44,0.39392,1.00372,0,0.2615,0.2107,0.4116,0.6933,-0.1501,-0.4318
44,0.800164,0.424226,1,2.0888,0.121,1.6443,1.8475,0.4445,0.2413
44,1.089271,0.276844,1,1.2413,1.8255,0.2634,0.9746,0.9779,0.2667
44,0.659132,1.005702,0,2.4399,2.2875,1.7668,2.3891,0.6731,0.0508
44,0.438911,0.787921,0,0.3221,0.5415,0.7574,0.1732,-0.4353,0.1489
44,1.287778,0.134911,1,0.5159,0.2111,0.0587,1.1763,0.4572,-0.6604
44,0.622616,1.281177,0,2.5398,3.8733,2.5525,2.4001,-0.0127,0.1397
44,0.851989,1.314187,0,0.846,0.3507,0.973,0.8333,-0.127,0.0127
44,0.663,0.715145,0,0.6927,2.2802,0.426,1.696,0.2667,-1.0033
44,0.555554,1.360941,0,1.3363,0.9807,0.0734,0.9299,1.2629,0.4064
44,0.421552,0.601628,0,0.2527,2.3254,0.2527,1.2459,0.0,-0.9932
44,0.330229,1.067415,0,1.9564,2.5279,0.8769,2.0707,1.0795,-0.1143
44,0.756412,0.565241,1,0.8447,0.7431,1.6321,0.4764,-0.7874,0.3683
44,0.706815,0.393278,1,1.8027,1.282,1.3328,1.8154,0.4699,-0.0127
44,0.731583,1.69401,0,0.8935,0.0553,0.4998,1.5158,0.3937,-0.6223
44,0.420354,1.065063,0,2.2915,0.9961,1.6057,1.1993,0.6858,1.0922
44,0.538773,0.849068,0,1.2419,1.5721,0.0789,1.4578,1.163,-0.2159
44,0.384274,0.570605,0,1.2426,0.7473,0.7219,0.5187,0.5207,0.7239
44,0.871831,2.127426,0,4.0547,0.9491,2.5053,2.9117,1.5494,1.143
44,1.314311,0.49837,1,0.6239,0.0016,0.9382,0.4842,-0.3143,0.1397
44,0.201878,1.177158,0,1.3511,1.0209,0.7415,2.1512,0.6096,-0.8001
44,0.781922,0.347755,1,1.5996,1.1297,0.8249,1.5234,0.7747,0.0762
44,0.781343,1.170625,0,0.1319,0.3986,1.1987,0.3351,-1.0668,-0.2032
44,0.439228,1.140759,0,1.5325,1.1642,2.2183,1.7611,-0.6858,-0.2286
44,0.531418,0.265934,1,0.5676,0.7708,0.5246,0.5168,0.043,0.0508
44,0.55724,0.587708,0,1.618,1.7958,0.9322,1.5037,0.6858,0.1143
44,0.487268,0.820291,0,1.6441,1.0599,1.0599,1.8854,0.5842,-0.2413
44,0.442939,0.748899,0,2.4302,0.6432,0.186,0.8337,2.2442,1.5965
44,0.583448,3.580326,0,0.5388,0.6912,0.2867,1.3408,0.2521,-0.802
44,0.588733,0.427913,1,0.4094,0.3205,0.8479,0.2129,-0.4385,0.1965
44,0.812899,0.386918,1,1.0226,2.2672,0.9972,2.2164,0.0254,-1.1938
44,0.280791,0.554786,0,0.6077,0.5823,0.5988,0.2902,0.0089,0.3175
44,0.699124,0.864794,0,1.4257,0.4478,0.4732,0.1237,0.9525,1.302
44,1.027069,2.657097,0,3.7851,4.6487,1.5245,1.2832,2.2606,2.5019
44,0.593409,0.437361,1,0.2569,0.8861,0.594,0.4162,-0.3371,-0.1593
44,0.358158,1.150249,0,0.1366,0.9494,1.1145,1.9146,-0.9779,-1.778
44,0.704289,2.139118,0,0.4466,0.6202,0.9377,0.3704,-0.4911,0.0762
44,1.145642,1.75199,0,1.8206,2.8112,0.6268,2.4429,1.1938,-0.6223
44,0.852223,1.721181,0,0.8289,0.232,0.149,2.3529,0.6799,-1.524
44,0.266575,0.883499,0,0.1148,1.5372,0.5466,1.5499,-0.4318,-1.4351
44,0.544503,1.197869,0,1.1818,1.9692,0.1531,0.7627,1.0287,0.4191
44,0.237892,0.830053,0,0.2951,0.0859,0.7209,0.13,-0.4258,0.1651
44,0.633494,0.902365,0,0.5328,1.9044,0.5963,0.6344,-0.0635,-0.1016
44,0.472389,0.780289,0,1.1728,0.0044,0.4108,0.106,0.762,1.0668
44,0.553766,0.212917,1,2.1585,1.9299,1.3457,1.6505,0.8128,0.508
44,1.124672,0.391664,1,1.1043,1.8917,2.6283,2.9712,-1.524,-1.8669
44,1.210184,0.565961,1,0.7693,1.3154,0.5788,1.1122,0.1905,-0.3429
44,0.4407,0.6673,0,1.4532,0.8436,0.9833,0.9325,0.4699,0.5207
44,0.231504,0.577182,0,1.4678,1.1249,0.528,1.6202,0.9398,-0.1524
44,0.36244,0.763148,0,1.0029,0.102,0.2536,0.1774,0.7493,0.8255
44,0.461457,1.026898,0,0.8929,2.0105,0.1182,1.8454,0.7747,-0.9525
44,0.868687,0.82717,1,0.2656,0.0138,0.418,0.037,-0.1524,0.2286
44,0.63125,0.639308,0,0.5821,0.7641,0.2138,0.4043,0.3683,0.1778
44,0.681054,0.82301,0,1.4773,1.7821,0.8804,1.2233,0.5969,0.254
44,0.853033,0.82974,1,0.1368,0.7972,0.9427,2.4101,-0.8059,-2.2733
44,0.369859,0.539129,0,2.1362,1.5012,0.9678,1.2599,1.1684,0.8763
44,0.244344,1.520532,0,1.7425,0.5614,0.4979,1.0948,1.2446,0.6477
44,0.646446,0.294857,1,1.3228,0.8402,1.0561,1.1831,0.2667,0.1397
44,0.559224,0.3896,1,0.2062,0.4729,0.1875,0.7082,0.0187,-0.502
44,0.5616,0.917881,0,0.497,1.6874,0.0745,1.154,0.4225,-0.657
44,0.468497,1.278238,0,0.3556,1.9177,0.2159,2.0066,0.1397,-1.651
44,0.949637,0.954632,0,2.0675,1.4325,0.5816,2.0929,1.4859,-0.0254
44,1.00597,1.072018,0,1.1119,1.6199,2.42,1.9501,-1.3081,-0.8382
44,0.718538,0.437724,1,0.9706,1.1357,2.8248,0.7039,-1.8542,0.2667
44,0.516688,1.587476,0,2.3667,3.4208,0.5379,3.5097,1.8288,-1.143
44,0.378226,0.66458,0,1.1057,0.9533,0.3056,0.2548,0.8001,0.8509
44,0.293603,0.723894,0,1.5601,0.379,0.6965,0.9759,0.8636,0.5842
44,0.346831,1.598054,0,0.4155,0.4354,0.0599,0.3647,0.3556,0.0508
44,0.516383,1.558978,0,2.3718,2.067,0.0223,0.7208,2.3495,1.651
44,0.453182,0.422094,1,1.4994,1.4232,0.7882,0.5215,0.7112,0.9779
44,0.485384,1.046673,0,1.9878,2.0005,0.8321,2.4069,1.1557,-0.4191
44,0.540918,1.259621,0,2.2702,3.1084,1.2923,3.0703,0.9779,-0.8001
44,0.635416,0.709564,0,0.1926,0.9927,1.107,0.6117,-0.9144,-0.4191
44,0.63275,1.778191,0,1.9552,1.4091,1.7647,2.2473,0.1905,-0.2921
44,0.492408,0.930946,0,0.4265,1.3388,0.2233,1.1102,0.2032,-0.6837
44,0.890175,1.816833,0,0.8367,0.9256,1.5987,0.697,-0.762,0.1397
44,1.219226,1.472354,0,1.3056,1.5342,2.3597,0.5563,-1.0541,0.7493
44,0.83525,0.97138,0,1.2678,2.9061,0.9503,0.3788,0.3175,0.889
44,0.394532,0.768669,0,0.6181,1.1261,0.5376,0.7578,0.0805,-0.1397
44,0.40179,1.157902,0,1.7503,0.1882,0.6962,0.5692,1.0541,1.1811
44,0.810139,0.337004,1,1.2441,1.7902,0.2535,0.952,0.9906,0.2921
44,0.618047,0.342267,1,1.5382,1.7541,1.4874,2.6558,0.0508,-1.1176
44,1.361007,0.452467,1,1.6756,2.8694,0.9136,2.1328,0.762,-0.4572
44,0.459834,1.005323,0,2.7759,1.5694,1.2392,1.4424,1.5367,1.3335
44,0.556592,0.872139,0,0.139,0.2533,0.242,0.3055,-0.103,-0.1665
44,0.659198,0.533019,1,1.3469,1.3723,0.5214,0.3817,0.8255,0.9652
